RegionHex,Log-Likelihood,Likelihood
0x1e25,-16.1517,9.66954E-08
0x1339,-16.152,9.66664E-08
0x6036,-16.152,9.66664E-08
0x23f3,-16.1521,9.66567E-08
0x5117,-16.1524,9.66277E-08
0x170d,-16.1526,9.66084E-08
0x6039,-16.1529,9.65794E-08
0x1e5e,-16.1534,9.65312E-08
0x4043,-16.1534,9.65312E-08
0x4434,-16.1536,9.65119E-08
0x0a1a,-16.1539,9.64829E-08
0x1f15,-16.1541,9.64636E-08
0x188f,-16.1541,9.64636E-08
0x1b1e,-16.1542,9.6454E-08
0x3b67,-16.1543,9.64443E-08
0x18eb,-16.1546,9.64154E-08
0x4117,-16.1547,9.64057E-08
0x36db,-16.1548,9.63961E-08
0x1f71,-16.1548,9.63961E-08
0x070d,-16.1549,9.63865E-08
0x16c9,-16.1552,9.63576E-08
0x3de6,-16.1556,9.6319E-08
0x062b,-16.1569,9.61939E-08
0x26db,-16.1571,9.61747E-08
0x7017,-16.1572,9.6165E-08
0x3adf,-16.1574,9.61458E-08
0x2b23,-16.1574,9.61458E-08
0x06c9,-16.1575,9.61362E-08
0x222f,-16.1576,9.61266E-08
0x3288,-16.1576,9.61266E-08
0x09bf,-16.1577,9.6117E-08
0x0cbc,-16.1577,9.6117E-08
0x088d,-16.1579,9.60977E-08
0x1292,-16.1585,9.60401E-08
0x2a4f,-16.1586,9.60305E-08
0x18f7,-16.1586,9.60305E-08
0x34f9,-16.1595,9.59441E-08
0x6017,-16.1595,9.59441E-08
0x0ab9,-16.1597,9.59249E-08
0x2288,-16.1599,9.59057E-08
0x26fe,-16.16,9.58962E-08
0x500c,-16.1601,9.58866E-08
0x0f5c,-16.1604,9.58578E-08
0x20f5,-16.1606,9.58386E-08
0x1d52,-16.1606,9.58386E-08
0x0292,-16.1608,9.58195E-08
0x6530,-16.1609,9.58099E-08
0x24be,-16.1621,9.5695E-08
0x5042,-16.1622,9.56854E-08
0x276e,-16.1624,9.56663E-08
0x400c,-16.1624,9.56663E-08
0x7043,-16.1631,9.55993E-08
0x4922,-16.1632,9.55898E-08
0x09a8,-16.1638,9.55324E-08
0x2f68,-16.1638,9.55324E-08
0x0f69,-16.164,9.55133E-08
0x13d2,-16.1641,9.55038E-08
0x04e5,-16.1641,9.55038E-08
0x0f5f,-16.1641,9.55038E-08
0x2e62,-16.1641,9.55038E-08
0x4042,-16.1646,9.5456E-08
0x0da3,-16.1648,9.5437E-08
0x1aff,-16.1649,9.54274E-08
0x3598,-16.165,9.54179E-08
0x3a3a,-16.1652,9.53988E-08
0x6043,-16.1654,9.53797E-08
0x03d2,-16.1664,9.52844E-08
0x0b4c,-16.1665,9.52748E-08
0x34a7,-16.1665,9.52748E-08
0x2598,-16.1673,9.51987E-08
0x3b3e,-16.1676,9.51701E-08
0x1a3a,-16.1676,9.51701E-08
0x4824,-16.1681,9.51225E-08
0x0a46,-16.1681,9.51225E-08
0x39cd,-16.1683,9.51035E-08
0x452a,-16.1687,9.50655E-08
0x6831,-16.1688,9.5056E-08
0x31aa,-16.1699,9.49515E-08
0x3afd,-16.1711,9.48376E-08
0x2c19,-16.1711,9.48376E-08
0x14e3,-16.1712,9.48281E-08
0x03f8,-16.1719,9.47617E-08
0x163e,-16.1722,9.47333E-08
0x11aa,-16.1723,9.47239E-08
0x0f39,-16.173,9.46576E-08
0x262b,-16.1732,9.46386E-08
0x088c,-16.1737,9.45913E-08
0x2909,-16.1741,9.45535E-08
0x7042,-16.1742,9.4544E-08
0x4c23,-16.1748,9.44873E-08
0x2c8f,-16.175,9.44684E-08
0x6920,-16.1754,9.44307E-08
0x31fb,-16.1755,9.44212E-08
0x3de7,-16.1756,9.44118E-08
0x19ed,-16.1758,9.43929E-08
0x2ab9,-16.1761,9.43646E-08
0x2e2d,-16.1761,9.43646E-08
0x5211,-16.1764,9.43363E-08
0x0dfd,-16.1765,9.43268E-08
0x6042,-16.1765,9.43268E-08
0x3292,-16.1766,9.43174E-08
0x6c21,-16.1767,9.4308E-08
0x2b5b,-16.1772,9.42608E-08
0x4038,-16.178,9.41855E-08
0x0c19,-16.1781,9.4176E-08
0x1cea,-16.1783,9.41572E-08
0x4211,-16.1788,9.41101E-08
0x12ec,-16.1788,9.41101E-08
0x6429,-16.1789,9.41007E-08
0x1289,-16.1789,9.41007E-08
0x2292,-16.1789,9.41007E-08
0x0b29,-16.1791,9.40819E-08
0x174b,-16.1796,9.40349E-08
0x33fd,-16.1797,9.40255E-08
0x4531,-16.1798,9.40161E-08
0x01b7,-16.1802,9.39785E-08
0x29a8,-16.1802,9.39785E-08
0x3d53,-16.1805,9.39503E-08
0x0909,-16.181,9.39033E-08
0x2da3,-16.1812,9.38846E-08
0x0289,-16.1812,9.38846E-08
0x2dcc,-16.1819,9.38189E-08
0x074b,-16.1819,9.38189E-08
0x5116,-16.1825,9.37626E-08
0x14f8,-16.1827,9.37438E-08
0x1cdc,-16.1828,9.37345E-08
0x6135,-16.183,9.37157E-08
0x38f6,-16.1831,9.37063E-08
0x1293,-16.1836,9.36595E-08
0x09dd,-16.1839,9.36314E-08
0x2f36,-16.184,9.3622E-08
0x0cca,-16.1847,9.35565E-08
0x4116,-16.1848,9.35472E-08
0x3f7d,-16.185,9.35285E-08
0x366e,-16.1851,9.35191E-08
0x3607,-16.1859,9.34443E-08
0x0293,-16.1859,9.34443E-08
0x2326,-16.1864,9.33976E-08
0x15fc,-16.1866,9.33789E-08
0x3638,-16.1869,9.33509E-08
0x3196,-16.1874,9.33043E-08
0x14bd,-16.1874,9.33043E-08
0x0e3f,-16.1875,9.32949E-08
0x09be,-16.1878,9.3267E-08
0x0da2,-16.1879,9.32576E-08
0x14d6,-16.1881,9.3239E-08
0x2607,-16.1882,9.32297E-08
0x2a6a,-16.1889,9.31644E-08
0x13d3,-16.1891,9.31458E-08
0x1638,-16.1893,9.31272E-08
0x30bb,-16.1894,9.31178E-08
0x2f39,-16.1894,9.31178E-08
0x3afe,-16.1894,9.31178E-08
0x7507,-16.1895,9.31085E-08
0x2196,-16.1897,9.30899E-08
0x15ff,-16.1904,9.30248E-08
0x04d6,-16.1904,9.30248E-08
0x6525,-16.1909,9.29783E-08
0x3b6d,-16.1911,9.29597E-08
0x03d3,-16.1914,9.29318E-08
0x10bb,-16.1918,9.28946E-08
0x6507,-16.1918,9.28946E-08
0x1a5b,-16.1932,9.27647E-08
0x4921,-16.1943,9.26627E-08
0x2e05,-16.1953,9.25701E-08
0x602f,-16.1955,9.25516E-08
0x2b29,-16.1955,9.25516E-08
0x3a41,-16.1958,9.25238E-08
0x2aed,-16.196,9.25053E-08
0x36c8,-16.1966,9.24498E-08
0x3289,-16.197,9.24128E-08
0x12f6,-16.1977,9.23482E-08
0x1cae,-16.1977,9.23482E-08
0x5210,-16.1979,9.23297E-08
0x4c22,-16.1979,9.23297E-08
0x39c6,-16.1981,9.23112E-08
0x3a59,-16.1986,9.22651E-08
0x26c8,-16.1989,9.22374E-08
0x2289,-16.1993,9.22005E-08
0x1959,-16.1999,9.21452E-08
0x0adc,-16.2,9.2136E-08
0x3338,-16.2,9.2136E-08
0x31e2,-16.2002,9.21176E-08
0x4210,-16.2002,9.21176E-08
0x2af7,-16.2005,9.209E-08
0x16fd,-16.2015,9.19979E-08
0x740e,-16.2016,9.19887E-08
0x3293,-16.2016,9.19887E-08
0x6830,-16.2022,9.19335E-08
0x1338,-16.2024,9.19151E-08
0x362d,-16.2028,9.18784E-08
0x36de,-16.2028,9.18784E-08
0x3e15,-16.2029,9.18692E-08
0x11bf,-16.2032,9.18416E-08
0x14bc,-16.2032,9.18416E-08
0x130b,-16.2033,9.18325E-08
0x367b,-16.2034,9.18233E-08
0x30d5,-16.2034,9.18233E-08
0x273e,-16.2035,9.18141E-08
0x2cdf,-16.2035,9.18141E-08
0x4428,-16.2039,9.17774E-08
0x640e,-16.2039,9.17774E-08
0x2293,-16.204,9.17682E-08
0x1c1e,-16.2041,9.1759E-08
0x2da2,-16.2043,9.17407E-08
0x3b7b,-16.2045,9.17223E-08
0x5414,-16.2049,9.16856E-08
0x7016,-16.205,9.16765E-08
0x26de,-16.2052,9.16581E-08
0x374e,-16.2052,9.16581E-08
0x24bf,-16.2053,9.1649E-08
0x5041,-16.2053,9.1649E-08
0x4039,-16.2053,9.1649E-08
0x030b,-16.2056,9.16215E-08
0x19e6,-16.2056,9.16215E-08
0x20d5,-16.2058,9.16032E-08
0x1669,-16.2065,9.15391E-08
0x2f63,-16.2066,9.15299E-08
0x14c5,-16.207,9.14933E-08
0x4414,-16.2072,9.1475E-08
0x6016,-16.2073,9.14659E-08
0x274e,-16.2076,9.14384E-08
0x4041,-16.2076,9.14384E-08
0x28cb,-16.2083,9.13744E-08
0x2f51,-16.2086,9.1347E-08
0x1e60,-16.2091,9.13014E-08
0x04c5,-16.2093,9.12831E-08
0x2e2c,-16.2096,9.12557E-08
0x6c20,-16.2101,9.12101E-08
0x01b6,-16.2103,9.11919E-08
0x320f,-16.2106,9.11645E-08
0x3736,-16.2107,9.11554E-08
0x0d1c,-16.2116,9.10734E-08
0x36fc,-16.2117,9.10643E-08
0x19de,-16.2125,9.09915E-08
0x220f,-16.2129,9.09551E-08
0x11fa,-16.213,9.0946E-08
0x4530,-16.2133,9.09187E-08
0x5024,-16.2136,9.08914E-08
0x603a,-16.2146,9.08006E-08
0x08b2,-16.2151,9.07552E-08
0x349e,-16.2151,9.07552E-08
0x0e40,-16.2156,9.07098E-08
0x3c3e,-16.2172,9.05648E-08
0x7041,-16.2173,9.05558E-08
0x249e,-16.2174,9.05467E-08
0x0b41,-16.218,9.04924E-08
0x39c7,-16.2181,9.04833E-08
0x30b8,-16.2181,9.04833E-08
0x036a,-16.2195,9.03568E-08
0x6041,-16.2196,9.03477E-08
0x188e,-16.2204,9.02755E-08
0x6526,-16.2204,9.02755E-08
0x10b8,-16.2206,9.02574E-08
0x34d3,-16.2208,9.02394E-08
0x750b,-16.221,9.02213E-08
0x4831,-16.2212,9.02033E-08
0x330b,-16.2214,9.01852E-08
0x0e6f,-16.2214,9.01852E-08
0x0aba,-16.2214,9.01852E-08
0x2b6f,-16.2218,9.01492E-08
0x3b04,-16.2218,9.01492E-08
0x30c1,-16.2221,9.01221E-08
0x3c39,-16.223,9.00411E-08
0x0f04,-16.2231,9.00321E-08
0x24d3,-16.2231,9.00321E-08
0x1e50,-16.2232,9.00231E-08
0x650b,-16.2234,9.00051E-08
0x230b,-16.2237,8.99781E-08
0x2ca6,-16.2238,8.99691E-08
0x612b,-16.224,8.99511E-08
0x20c1,-16.2244,8.99151E-08
0x0dcd,-16.2252,8.98432E-08
0x1c39,-16.2254,8.98252E-08
0x19e7,-16.2256,8.98073E-08
0x24f6,-16.226,8.97713E-08
0x3929,-16.2264,8.97354E-08
0x06ff,-16.2264,8.97354E-08
0x5040,-16.2268,8.96996E-08
0x442f,-16.2269,8.96906E-08
0x2f66,-16.2269,8.96906E-08
0x2f37,-16.2271,8.96727E-08
0x0627,-16.2273,8.96547E-08
0x3a11,-16.2277,8.96189E-08
0x603b,-16.2277,8.96189E-08
0x4920,-16.2278,8.96099E-08
0x08b3,-16.2281,8.9583E-08
0x1e24,-16.2283,8.95651E-08
0x3b40,-16.2286,8.95382E-08
0x1929,-16.2288,8.95203E-08
0x4c21,-16.229,8.95024E-08
0x09f2,-16.2291,8.94935E-08
0x4040,-16.2291,8.94935E-08
0x1f14,-16.2307,8.93504E-08
0x367a,-16.2307,8.93504E-08
0x4429,-16.2312,8.93057E-08
0x28b2,-16.2315,8.9279E-08
0x1197,-16.2315,8.9279E-08
0x3a47,-16.2316,8.927E-08
0x09cc,-16.232,8.92343E-08
0x750a,-16.2322,8.92165E-08
0x1b3f,-16.2322,8.92165E-08
0x163f,-16.233,8.91451E-08
0x0ca7,-16.2332,8.91273E-08
0x11be,-16.2333,8.91184E-08
0x0197,-16.2338,8.90739E-08
0x38ae,-16.234,8.9056E-08
0x3e5e,-16.2342,8.90382E-08
0x0abb,-16.2345,8.90115E-08
0x650a,-16.2345,8.90115E-08
0x0c5b,-16.2346,8.90026E-08
0x1a11,-16.2346,8.90026E-08
0x3228,-16.2347,8.89937E-08
0x38eb,-16.2354,8.89314E-08
0x3f71,-16.2356,8.89137E-08
0x36c9,-16.236,8.88781E-08
0x7115,-16.236,8.88781E-08
0x362c,-16.2363,8.88514E-08
0x06ec,-16.2364,8.88426E-08
0x2b12,-16.2368,8.8807E-08
0x1228,-16.2371,8.87804E-08
0x2aba,-16.2378,8.87183E-08
0x3d16,-16.2381,8.86917E-08
0x26c9,-16.2383,8.86739E-08
0x6115,-16.2383,8.86739E-08
0x04be,-16.2384,8.86651E-08
0x7040,-16.2388,8.86296E-08
0x1a67,-16.2391,8.8603E-08
0x38f7,-16.2393,8.85853E-08
0x3306,-16.2394,8.85764E-08
0x1702,-16.2396,8.85587E-08
0x1599,-16.2397,8.85499E-08
0x05fa,-16.2398,8.8541E-08
0x353b,-16.2399,8.85322E-08
0x3b25,-16.2402,8.85056E-08
0x6040,-16.2411,8.8426E-08
0x2f5c,-16.2411,8.8426E-08
0x1d49,-16.2412,8.84171E-08
0x3d52,-16.2413,8.84083E-08
0x7018,-16.2416,8.83818E-08
0x1e7e,-16.2417,8.83729E-08
0x2306,-16.2417,8.83729E-08
0x0702,-16.2419,8.83553E-08
0x1b7a,-16.242,8.83464E-08
0x0599,-16.2421,8.83376E-08
0x391a,-16.2421,8.83376E-08
0x09f3,-16.2422,8.83288E-08
0x153b,-16.2423,8.83199E-08
0x03ba,-16.2427,8.82846E-08
0x0b12,-16.2437,8.81964E-08
0x6018,-16.2439,8.81787E-08
0x7505,-16.2439,8.81787E-08
0x34a8,-16.2441,8.81611E-08
0x1b05,-16.2442,8.81523E-08
0x3f34,-16.2443,8.81435E-08
0x28b3,-16.2445,8.81258E-08
0x09a9,-16.2447,8.81082E-08
0x2f69,-16.2447,8.81082E-08
0x33d2,-16.2448,8.80994E-08
0x24e5,-16.2448,8.80994E-08
0x2f5f,-16.2449,8.80906E-08
0x1b61,-16.245,8.80818E-08
0x3aff,-16.2456,8.8029E-08
0x6505,-16.2462,8.79762E-08
0x14a8,-16.2465,8.79498E-08
0x273f,-16.2466,8.7941E-08
0x21bc,-16.2469,8.79146E-08
0x23d2,-16.2471,8.7897E-08
0x612a,-16.2471,8.7897E-08
0x2b4c,-16.2472,8.78882E-08
0x0b5a,-16.2482,8.78004E-08
0x700f,-16.2485,8.7774E-08
0x2a46,-16.2489,8.77389E-08
0x191a,-16.249,8.77302E-08
0x0d1d,-16.2493,8.77039E-08
0x12ed,-16.2493,8.77039E-08
0x34a6,-16.2505,8.75987E-08
0x2a13,-16.2506,8.75899E-08
0x600f,-16.2508,8.75724E-08
0x2abb,-16.2508,8.75724E-08
0x34e3,-16.2519,8.74761E-08
0x022f,-16.252,8.74674E-08
0x23f8,-16.2526,8.74149E-08
0x03f9,-16.2527,8.74062E-08
0x6823,-16.2532,8.73625E-08
0x1cdd,-16.2533,8.73537E-08
0x0b47,-16.2537,8.73188E-08
0x3737,-16.2538,8.73101E-08
0x12f7,-16.2539,8.73013E-08
0x4830,-16.2546,8.72403E-08
0x0dc6,-16.255,8.72054E-08
0x3b32,-16.2551,8.71966E-08
0x7511,-16.2552,8.71879E-08
0x1a58,-16.2553,8.71792E-08
0x03bb,-16.2558,8.71356E-08
0x1773,-16.2562,8.71008E-08
0x371e,-16.2565,8.70747E-08
0x39ed,-16.2566,8.70659E-08
0x2dfd,-16.2572,8.70137E-08
0x1b32,-16.2575,8.69876E-08
0x0a13,-16.2575,8.69876E-08
0x6511,-16.2575,8.69876E-08
0x3702,-16.2577,8.69702E-08
0x3599,-16.2578,8.69615E-08
0x2908,-16.258,8.69441E-08
0x0cfa,-16.2582,8.69268E-08
0x349f,-16.2583,8.69181E-08
0x271e,-16.2588,8.68746E-08
0x2c8e,-16.2589,8.68659E-08
0x3cea,-16.259,8.68572E-08
0x23ba,-16.2591,8.68486E-08
0x32ec,-16.2595,8.68138E-08
0x2702,-16.26,8.67704E-08
0x2599,-16.2601,8.67617E-08
0x0f36,-16.2603,8.67444E-08
0x3c3f,-16.2603,8.67444E-08
0x374b,-16.2604,8.67357E-08
0x3b10,-16.2604,8.67357E-08
0x249f,-16.2606,8.67184E-08
0x3721,-16.2608,8.6701E-08
0x29a9,-16.261,8.66837E-08
0x1196,-16.2616,8.66317E-08
0x0bfe,-16.262,8.65971E-08
0x1f35,-16.2622,8.65797E-08
0x18af,-16.2622,8.65797E-08
0x1b3e,-16.2623,8.65711E-08
0x4c20,-16.2625,8.65538E-08
0x274b,-16.2627,8.65365E-08
0x1c7b,-16.2627,8.65365E-08
0x0326,-16.2631,8.65019E-08
0x1721,-16.2632,8.64932E-08
0x34f8,-16.2634,8.64759E-08
0x3cdc,-16.2635,8.64673E-08
0x0196,-16.2639,8.64327E-08
0x29dd,-16.2646,8.63722E-08
0x0908,-16.2649,8.63463E-08
0x1c1f,-16.265,8.63377E-08
0x1c53,-16.2653,8.63118E-08
0x2cca,-16.2654,8.63031E-08
0x4037,-16.2666,8.61996E-08
0x21bd,-16.2669,8.61738E-08
0x403a,-16.267,8.61652E-08
0x353a,-16.2672,8.61479E-08
0x6127,-16.2673,8.61393E-08
0x35fc,-16.2673,8.61393E-08
0x1b10,-16.2674,8.61307E-08
0x7408,-16.2675,8.61221E-08
0x19df,-16.2687,8.60188E-08
0x34d6,-16.2689,8.60016E-08
0x16df,-16.2692,8.59758E-08
0x153a,-16.2697,8.59328E-08
0x0e2d,-16.2697,8.59328E-08
0x6408,-16.2698,8.59242E-08
0x33d3,-16.2699,8.59156E-08
0x0add,-16.2705,8.58641E-08
0x28a7,-16.2706,8.58555E-08
0x30a9,-16.2709,8.58298E-08
0x1cfc,-16.271,8.58212E-08
0x35ff,-16.2711,8.58126E-08
0x24d6,-16.2712,8.5804E-08
0x06df,-16.2715,8.57783E-08
0x550b,-16.2717,8.57611E-08
0x23bb,-16.2721,8.57268E-08
0x23d3,-16.2722,8.57183E-08
0x10a9,-16.2733,8.5624E-08
0x7506,-16.2735,8.56069E-08
0x3a5b,-16.2739,8.55727E-08
0x450b,-16.2741,8.55555E-08
0x0dc7,-16.275,8.54786E-08
0x136f,-16.2751,8.547E-08
0x2b1f,-16.2756,8.54273E-08
0x6506,-16.2758,8.54102E-08
0x6822,-16.2763,8.53675E-08
0x412b,-16.2764,8.5359E-08
0x7510,-16.2767,8.53334E-08
0x3928,-16.2768,8.53249E-08
0x6134,-16.2773,8.52822E-08
0x13d8,-16.2778,8.52396E-08
0x540f,-16.2782,8.52055E-08
0x32f6,-16.2784,8.51884E-08
0x1607,-16.2786,8.51714E-08
0x14a7,-16.2788,8.51544E-08
0x6510,-16.279,8.51374E-08
0x1928,-16.2793,8.51118E-08
0x16cc,-16.2793,8.51118E-08
0x602e,-16.2794,8.51033E-08
0x073e,-16.2798,8.50693E-08
0x403b,-16.2801,8.50438E-08
0x03d8,-16.2801,8.50438E-08
0x1766,-16.2803,8.50267E-08
0x440f,-16.2805,8.50097E-08
0x3959,-16.2806,8.50012E-08
0x2adc,-16.2807,8.49927E-08
0x7019,-16.2809,8.49757E-08
0x0607,-16.2809,8.49757E-08
0x3d17,-16.2813,8.49418E-08
0x06cc,-16.2816,8.49163E-08
0x36fd,-16.2822,8.48653E-08
0x6028,-16.2823,8.48569E-08
0x08d6,-16.2825,8.48399E-08
0x550a,-16.2829,8.4806E-08
0x1b53,-16.283,8.47975E-08
0x6019,-16.2832,8.47805E-08
0x1772,-16.2836,8.47466E-08
0x160b,-16.2837,8.47381E-08
0x1958,-16.2838,8.47297E-08
0x0b62,-16.2841,8.47043E-08
0x0f5d,-16.2844,8.46788E-08
0x03f6,-16.2845,8.46704E-08
0x450a,-16.2852,8.46111E-08
0x6524,-16.2852,8.46111E-08
0x0e2c,-16.2856,8.45773E-08
0x060b,-16.286,8.45435E-08
0x39e6,-16.2863,8.45181E-08
0x1f56,-16.287,8.4459E-08
0x3669,-16.2873,8.44336E-08
0x34c5,-16.2877,8.43999E-08
0x25ac,-16.2882,8.43577E-08
0x0ade,-16.2889,8.42986E-08
0x2e04,-16.2896,8.42397E-08
0x149e,-16.2897,8.42312E-08
0x3e60,-16.2898,8.42228E-08
0x24c5,-16.29,8.4206E-08
0x0728,-16.29,8.4206E-08
0x1c7a,-16.29,8.4206E-08
0x0622,-16.2903,8.41807E-08
0x0b4d,-16.2905,8.41639E-08
0x0e63,-16.2914,8.40882E-08
0x0c8f,-16.2917,8.40629E-08
0x049e,-16.2921,8.40293E-08
0x5018,-16.2923,8.40125E-08
0x04f7,-16.2924,8.40041E-08
0x6431,-16.2929,8.39621E-08
0x3a05,-16.293,8.39537E-08
0x442e,-16.2931,8.39453E-08
0x39de,-16.2933,8.39285E-08
0x0e51,-16.2934,8.39202E-08
0x31fa,-16.2938,8.38866E-08
0x4018,-16.2946,8.38195E-08
0x00e5,-16.2949,8.37944E-08
0x2daf,-16.2953,8.37609E-08
0x0c5a,-16.2954,8.37525E-08
0x09a3,-16.2956,8.37357E-08
0x2e40,-16.2963,8.36771E-08
0x4036,-16.2967,8.36437E-08
0x3e14,-16.2972,8.36019E-08
0x30a7,-16.2973,8.35935E-08
0x3a1d,-16.2973,8.35935E-08
0x4527,-16.2987,8.34766E-08
0x2b41,-16.2987,8.34766E-08
0x04bf,-16.2992,8.34348E-08
0x0ca6,-16.2995,8.34098E-08
0x412a,-16.2995,8.34098E-08
0x0f7a,-16.2996,8.34015E-08
0x371f,-16.2996,8.34015E-08
0x066a,-16.2999,8.33764E-08
0x319c,-16.2999,8.33764E-08
0x236a,-16.3002,8.33514E-08
0x1e5f,-16.3005,8.33264E-08
0x19fe,-16.3008,8.33014E-08
0x360b,-16.3017,8.32265E-08
0x10e3,-16.3019,8.32099E-08
0x271f,-16.302,8.32015E-08
0x6427,-16.302,8.32015E-08
0x2e6f,-16.3021,8.31932E-08
0x219c,-16.3022,8.31849E-08
0x3a33,-16.3023,8.31766E-08
0x120f,-16.3034,8.30851E-08
0x3e50,-16.3039,8.30436E-08
0x260b,-16.3041,8.3027E-08
0x6132,-16.3045,8.29938E-08
0x1a33,-16.3047,8.29772E-08
0x4823,-16.3056,8.29026E-08
0x020f,-16.3057,8.28943E-08
0x288f,-16.3058,8.2886E-08
0x1736,-16.3058,8.2886E-08
0x2f15,-16.3058,8.2886E-08
0x5511,-16.3059,8.28777E-08
0x2dcd,-16.3059,8.28777E-08
0x39e7,-16.3064,8.28363E-08
0x2728,-16.3064,8.28363E-08
0x0a23,-16.3065,8.2828E-08
0x2622,-16.3067,8.28114E-08
0x7409,-16.3068,8.28031E-08
0x06ed,-16.3069,8.27948E-08
0x26ff,-16.3071,8.27783E-08
0x6821,-16.3074,8.27535E-08
0x30ba,-16.3077,8.27286E-08
0x4511,-16.3082,8.26873E-08
0x25ad,-16.3083,8.2679E-08
0x2c18,-16.3086,8.26542E-08
0x18ea,-16.3091,8.26129E-08
0x6409,-16.3091,8.26129E-08
0x6029,-16.3096,8.25716E-08
0x29f2,-16.3098,8.25551E-08
0x0f6c,-16.31,8.25386E-08
0x10ba,-16.3101,8.25303E-08
0x1668,-16.3105,8.24973E-08
0x15fd,-16.3106,8.24891E-08
0x1e4c,-16.3106,8.24891E-08
0x0e66,-16.3117,8.23984E-08
0x0e05,-16.312,8.23737E-08
0x29a3,-16.312,8.23737E-08
0x1c3e,-16.3123,8.2349E-08
0x29cc,-16.3127,8.2316E-08
0x1a40,-16.3133,8.22667E-08
0x1306,-16.3145,8.2168E-08
0x022a,-16.3151,8.21187E-08
0x162d,-16.3153,8.21023E-08
0x2c5b,-16.3153,8.21023E-08
0x08ca,-16.3155,8.20859E-08
0x0c18,-16.3155,8.20859E-08
0x3e35,-16.3155,8.20859E-08
0x0a6b,-16.3161,8.20366E-08
0x0306,-16.3168,8.19792E-08
0x26ec,-16.3172,8.19464E-08
0x6133,-16.3176,8.19137E-08
0x5017,-16.3179,8.18891E-08
0x5408,-16.3182,8.18645E-08
0x0bff,-16.3182,8.18645E-08
0x09a2,-16.3187,8.18236E-08
0x1e15,-16.3196,8.175E-08
0x1f70,-16.3196,8.175E-08
0x3a67,-16.3198,8.17337E-08
0x319d,-16.32,8.17173E-08
0x4017,-16.3202,8.1701E-08
0x1e71,-16.3203,8.16928E-08
0x7107,-16.3203,8.16928E-08
0x4408,-16.3205,8.16765E-08
0x25fa,-16.3206,8.16683E-08
0x1b04,-16.3208,8.1652E-08
0x0f37,-16.3211,8.16275E-08
0x6125,-16.3217,8.15785E-08
0x3d49,-16.322,8.1554E-08
0x35af,-16.322,8.1554E-08
0x219d,-16.3223,8.15296E-08
0x3e7e,-16.3224,8.15214E-08
0x3d0b,-16.3225,8.15133E-08
0x6107,-16.3226,8.15051E-08
0x3b7a,-16.3228,8.14888E-08
0x29f3,-16.3229,8.14807E-08
0x2a23,-16.3229,8.14807E-08
0x01bc,-16.3231,8.14644E-08
0x2b1e,-16.3233,8.14481E-08
0x1cc6,-16.3235,8.14318E-08
0x1d48,-16.3252,8.12935E-08
0x14e2,-16.3256,8.1261E-08
0x3b61,-16.3257,8.12528E-08
0x134a,-16.3258,8.12447E-08
0x1c52,-16.3261,8.12204E-08
0x0f50,-16.3261,8.12204E-08
0x6430,-16.3264,8.1196E-08
0x15eb,-16.3266,8.11798E-08
0x3c38,-16.3269,8.11554E-08
0x13d6,-16.3274,8.11148E-08
0x5510,-16.3274,8.11148E-08
0x034a,-16.3282,8.105E-08
0x06f8,-16.3284,8.10338E-08
0x18ae,-16.3285,8.10257E-08
0x4822,-16.3287,8.10095E-08
0x2b5a,-16.3289,8.09933E-08
0x1c38,-16.3294,8.09528E-08
0x1d0b,-16.3294,8.09528E-08
0x03d6,-16.3297,8.09285E-08
0x4510,-16.3297,8.09285E-08
0x32ed,-16.33,8.09042E-08
0x7114,-16.3303,8.08799E-08
0x701a,-16.3306,8.08557E-08
0x2b11,-16.3306,8.08557E-08
0x3a1c,-16.3308,8.08395E-08
0x162c,-16.3311,8.08153E-08
0x171e,-16.3311,8.08153E-08
0x222a,-16.3315,8.07829E-08
0x5019,-16.3316,8.07749E-08
0x700e,-16.3324,8.07103E-08
0x6114,-16.3326,8.06941E-08
0x076f,-16.3327,8.06861E-08
0x0723,-16.3328,8.0678E-08
0x601a,-16.3329,8.06699E-08
0x071e,-16.3334,8.06296E-08
0x23f9,-16.3335,8.06215E-08
0x2327,-16.3335,8.06215E-08
0x4019,-16.3339,8.05893E-08
0x3cdd,-16.334,8.05812E-08
0x3b24,-16.3344,8.0549E-08
0x2b47,-16.3345,8.0541E-08
0x32f7,-16.3346,8.05329E-08
0x4028,-16.3347,8.05249E-08
0x600e,-16.3347,8.05249E-08
0x29a2,-16.3351,8.04926E-08
0x14d7,-16.3352,8.04846E-08
0x2dc6,-16.3357,8.04444E-08
0x3a58,-16.336,8.04202E-08
0x0a6e,-16.3365,8.038E-08
0x3773,-16.337,8.03399E-08
0x0b11,-16.3375,8.02997E-08
0x04d7,-16.3376,8.02917E-08
0x1d16,-16.3377,8.02836E-08
0x10c5,-16.3377,8.02836E-08
0x7504,-16.3382,8.02435E-08
0x08d7,-16.3387,8.02034E-08
0x1f34,-16.3388,8.01954E-08
0x2cfa,-16.339,8.01793E-08
0x00c5,-16.3401,8.00912E-08
0x6504,-16.3405,8.00592E-08
0x073f,-16.3406,8.00512E-08
0x03f7,-16.3407,8.00431E-08
0x6820,-16.3409,8.00271E-08
0x358c,-16.3413,7.99951E-08
0x1cfd,-16.3415,7.99791E-08
0x09f8,-16.3427,7.98832E-08
0x2bfe,-16.3427,7.98832E-08
0x3c7b,-16.3434,7.98273E-08
